RowID,PersonType,PersonTypeCode,IDNumber,Nationality,NameShort,Phone,Location,Latitude,Longitude,IssueDate,ExpiryDate,TokenId,TokenStartTime,TokenEndTime,UsageTime,TokenDurationMinutes,UsedWithinValidity,DeviceId,State,StateArabic,RiskLabel,RiskReason,FraudType
1753,Resident,2,2099258043,Filipino,Michael J.,555905032,Madinah,24.5247,39.5692,11/17/2024,10/31/2025,TKN-11441572,5/23/2025 12:09,5/23/2025 12:24,5/23/2025 12:18,15,1,DEV-60145840,Active,فعال,Low,None,None
3605,Resident,2,2195657042,Filipino,Michael J.,515024382,Jazan,16.8895,42.57,9/18/2024,7/15/2026,TKN-44920954,11/18/2024 19:16,11/18/2024 19:31,11/18/2024 19:31,15,1,DEV-97439504,Active,فعال,Low,None,None
3082,Citizen,1,1553393772,Saudi,Michael J.,599889840,Hail,27.5114,41.7208,7/18/2025,9/15/2027,TKN-14771682,10/31/2025 17:49,10/31/2025 18:04,10/31/2025 17:53,15,1,DEV-72450409,Active,فعال,Low,None,None
3734,Citizen,1,1466607438,Saudi,Michael J.,525937106,Jeddah,21.4858,39.1925,4/14/2025,10/21/2027,TKN-03411373,9/5/2025 19:55,9/5/2025 20:10,9/5/2025 20:08,15,1,DEV-50135841,Suspicious,مشبوه,High,Impossible travel speed detected,ImpossibleTravel
1427,Resident,2,2661535711,Syrian,Michael K.,566196330,Abha,18.2465,42.5117,3/20/2025,3/1/2026,TKN-38664320,5/31/2025 23:32,5/31/2025 23:47,5/31/2025 23:39,15,1,DEV-14967914,Active,فعال,Low,None,None
2807,Resident,2,2047264570,Filipino,Michael L.,575834916,Makkah,21.3891,39.8579,9/24/2025,8/13/2026,TKN-24667622,9/29/2025 18:17,9/29/2025 18:32,9/29/2025 18:25,15,1,DEV-77777777,Suspicious,مشبوه,High,Multiple IDs from single device,DeviceHopping
539,Resident,2,2159261469,Pakistani,Michael M.,543315361,Abha,18.2465,42.5117,8/26/2024,4/3/2026,TKN-43830341,9/17/2024 15:00,9/17/2024 15:15,9/17/2024 15:00,15,1,DEV-34281139,Active,فعال,Low,None,None
783,Citizen,1,1181980870,Saudi,Michael M.,514840043,Abha,18.2465,42.5117,10/25/2025,12/23/2026,TKN-48586239,11/11/2025 22:28,11/11/2025 22:43,11/11/2025 22:33,15,1,DEV-99999999,Suspicious,مشبوه,High,Multiple IDs from single device,DeviceHopping
1945,Citizen,1,1198026764,Saudi,Michael M.,598573727,Al Baha,20.0129,41.4677,8/14/2024,8/9/2026,TKN-80796403,5/6/2025 10:13,5/6/2025 10:28,5/6/2025 10:23,15,1,DEV-86817341,Active,فعال,Low,None,None
2146,Citizen,1,1444877910,Saudi,Michael M.,598209607,Dammam,26.4207,50.0888,8/15/2025,11/19/2026,TKN-60269577,11/26/2025 20:59,11/26/2025 21:14,11/26/2025 21:01,15,1,DEV-94043935,Active,فعال,Low,None,None
2232,Citizen,1,1388913367,Saudi,Michael M.,554696127,Makkah,21.3891,39.8579,7/3/2025,11/23/2027,TKN-50402589,11/26/2025 11:14,11/26/2025 11:29,11/26/2025 12:03,15,0,DEV-54105772,Expired,منتهي,Medium,Token Expired,None
2368,Citizen,1,1984203025,Saudi,Michael M.,574481336,Hail,27.5114,41.7208,10/12/2024,7/20/2025,TKN-28168960,12/5/2024 19:37,12/5/2024 19:52,12/5/2024 19:46,15,1,DEV-77777777,Suspicious,مشبوه,High,Multiple IDs from single device,DeviceHopping
3369,Citizen,1,1909117738,Saudi,Michael M.,536154680,Jeddah,21.4858,39.1925,9/1/2025,5/9/2027,TKN-00451066,11/20/2025 22:26,11/20/2025 22:41,11/20/2025 22:31,15,1,DEV-38595240,Active,فعال,Low,None,None
953,Resident,2,2099993584,Syrian,Michael M.,553328415,Abha,18.2465,42.5117,3/7/2025,9/26/2026,TKN-58585642,9/16/2025 7:12,9/16/2025 7:27,9/16/2025 7:19,15,1,DEV-01371243,Suspicious,مشبوه,High,Impossible travel speed detected,ImpossibleTravel
408,Resident,2,2980059410,Bangladeshi,Michael N.,598487646,Tabuk,28.3833,36.5667,5/29/2025,12/11/2025,TKN-30372368,10/29/2025 20:08,10/29/2025 20:23,10/29/2025 20:19,15,1,DEV-41220310,Active,فعال,Low,None,None
3257,Resident,2,2732267407,Filipino,Michael N.,517245530,Dammam,26.4207,50.0888,3/2/2025,2/17/2026,TKN-17426142,3/28/2025 0:56,3/28/2025 1:11,3/28/2025 1:10,15,1,DEV-99949851,Active,فعال,Low,None,None
2170,Resident,2,2222272362,Bangladeshi,Michael O.,571631831,Makkah,21.3891,39.8579,7/23/2025,12/20/2027,TKN-53127344,11/14/2025 16:44,11/14/2025 16:59,11/14/2025 16:54,15,1,DEV-75193784,Active,فعال,Low,None,None
821,Citizen,1,1701167479,Saudi,Michael O.,549105187,Madinah,24.5247,39.5692,12/15/2024,2/22/2027,TKN-50312198,2/15/2025 8:32,2/15/2025 8:47,2/15/2025 8:38,15,1,DEV-23989830,Active,فعال,Low,None,None
1862,Citizen,1,1657524520,Saudi,Michael O.,526503581,Al Baha,20.0129,41.4677,10/30/2024,7/21/2027,TKN-69544876,12/31/2024 3:09,12/31/2024 3:24,12/31/2024 3:19,15,1,DEV-55903081,Active,فعال,Low,None,None
2946,Resident,2,2659303485,Pakistani,Michael P.,594264437,Tabuk,28.3833,36.5667,3/26/2024,2/10/2026,TKN-64093099,3/13/2025 20:53,3/13/2025 21:08,3/13/2025 20:58,15,1,DEV-87626023,Active,فعال,Low,None,None
1512,Citizen,1,1973488755,Saudi,Michael P.,599255596,Makkah,21.3891,39.8579,4/28/2024,1/23/2027,TKN-91103495,9/30/2024 20:59,9/30/2024 21:14,9/30/2024 20:59,15,1,DEV-26600047,Suspicious,مشبوه,High,Abnormal request frequency,FrequentGeneration
1479,Resident,2,2188040420,Filipino,Michael R.,543438309,Dammam,26.4207,50.0888,2/11/2025,5/4/2027,TKN-31631297,10/10/2025 10:12,10/10/2025 10:27,10/10/2025 10:19,15,1,DEV-81061735,Suspicious,مشبوه,High,Impossible travel speed detected,ImpossibleTravel
1094,Citizen,1,1064050550,Saudi,Michael R.,547662052,Dammam,26.4207,50.0888,3/31/2024,1/18/2025,TKN-30833444,5/14/2024 6:20,5/14/2024 6:35,5/14/2024 7:34,15,0,DEV-62654963,Expired,منتهي,Medium,Token Expired,None
1423,Citizen,1,1396028184,Saudi,Michael R.,511084726,Jazan,16.8895,42.57,7/30/2025,9/18/2027,TKN-44009522,10/26/2025 11:45,10/26/2025 12:00,10/26/2025 11:48,15,1,DEV-99999999,Suspicious,مشبوه,High,Multiple IDs from single device,DeviceHopping
2526,Citizen,1,1933931818,Saudi,Michael R.,587816352,Jazan,16.8895,42.57,10/31/2024,2/2/2026,TKN-61832152,8/12/2025 12:39,8/12/2025 12:54,8/12/2025 12:40,15,1,DEV-20831300,Active,فعال,Low,None,None
2758,Citizen,1,1423826048,Saudi,Michael R.,527845866,Makkah,21.3891,39.8579,8/23/2024,11/29/2025,TKN-84792074,1/12/2025 5:02,1/12/2025 5:17,1/12/2025 6:31,15,0,DEV-01015444,Expired,منتهي,Medium,Token Expired,None
2783,Citizen,1,1129146938,Saudi,Michael R.,547636112,Hail,27.5114,41.7208,7/21/2025,7/16/2028,TKN-42241701,7/28/2025 9:23,7/28/2025 9:38,7/28/2025 9:31,15,1,DEV-42599002,Active,فعال,Low,None,None
3525,Citizen,1,1164738025,Saudi,Michael R.,564526122,Hail,27.5114,41.7208,7/29/2025,10/11/2027,TKN-08960713,10/21/2025 7:34,10/21/2025 7:49,10/21/2025 7:39,15,1,DEV-95152234,Active,فعال,Low,None,None
3458,Resident,2,2053819205,Indian,Michael S.,597754046,Jeddah,21.4858,39.1925,2/10/2024,6/1/2026,TKN-07308141,2/9/2025 4:01,2/9/2025 4:16,2/9/2025 4:09,15,1,DEV-68101324,Suspicious,مشبوه,High,Impossible travel speed detected,ImpossibleTravel
581,Citizen,1,1459138405,Saudi,Michael S.,521761279,Madinah,24.5247,39.5692,9/9/2024,6/29/2027,TKN-63257039,5/1/2025 1:28,5/1/2025 1:43,5/1/2025 1:30,15,1,DEV-58971480,Suspicious,مشبوه,High,Abnormal request frequency,FrequentGeneration
918,Citizen,1,1581274244,Saudi,Michael S.,537153619,Dammam,26.4207,50.0888,2/2/2025,6/13/2026,TKN-50587146,3/29/2025 23:06,3/29/2025 23:21,3/29/2025 23:13,15,1,DEV-12235521,Suspicious,مشبوه,High,Abnormal request frequency,FrequentGeneration
2560,Citizen,1,1497335712,Saudi,Michael S.,546875132,Hail,27.5114,41.7208,4/17/2025,11/15/2026,TKN-16795202,6/14/2025 13:12,6/14/2025 13:27,6/14/2025 13:17,15,1,DEV-96149909,Suspicious,مشبوه,High,Abnormal request frequency,FrequentGeneration
2832,Citizen,1,1613558011,Saudi,Michael S.,596595409,Madinah,24.5247,39.5692,2/12/2025,10/2/2026,TKN-66822896,9/15/2025 11:45,9/15/2025 12:00,9/15/2025 11:51,15,1,DEV-23234533,Active,فعال,Low,None,None
500,Resident,2,2266058599,Syrian,Michael S.,596519508,Jeddah,21.4858,39.1925,11/2/2024,1/10/2026,TKN-75859883,11/2/2024 22:20,11/2/2024 22:35,11/2/2024 22:29,15,1,DEV-34084872,Active,فعال,Low,None,None
2484,Citizen,1,1885661745,Saudi,Michael T.,593302571,Tabuk,28.3833,36.5667,3/27/2025,4/21/2027,TKN-44892396,7/13/2025 0:06,7/13/2025 0:21,7/13/2025 0:13,15,1,DEV-58361883,Active,فعال,Low,None,None
1843,Citizen,1,1108482276,Saudi,Michael W.,546971545,Makkah,21.3891,39.8579,8/29/2025,8/16/2028,TKN-53772908,10/15/2025 2:08,10/15/2025 2:23,10/15/2025 2:21,15,1,DEV-47450240,Active,فعال,Low,None,None
2489,Citizen,1,1027148164,Saudi,Michael W.,513868320,Al Baha,20.0129,41.4677,1/18/2025,10/5/2025,TKN-05573841,6/14/2025 2:03,6/14/2025 2:18,6/14/2025 2:10,15,1,DEV-32810705,Active,فعال,Low,None,None
2733,Citizen,1,1822620619,Saudi,Michael W.,525635545,Hail,27.5114,41.7208,2/14/2025,12/30/2025,TKN-99314536,7/26/2025 19:48,7/26/2025 20:03,7/26/2025 19:53,15,1,DEV-91981625,Active,فعال,Low,None,None
2779,Citizen,1,1244359676,Saudi,Michael W.,567824109,Jazan,16.8895,42.57,11/2/2024,5/17/2025,TKN-87870188,1/19/2025 18:16,1/19/2025 18:31,1/19/2025 18:20,15,1,DEV-77777777,Suspicious,مشبوه,High,Multiple IDs from single device,DeviceHopping
3178,Citizen,1,1576203014,Saudi,Michael W.,571269496,Jazan,16.8895,42.57,9/1/2024,8/6/2026,TKN-18087258,3/24/2025 18:53,3/24/2025 19:08,3/24/2025 19:06,15,1,DEV-27255730,Suspicious,مشبوه,High,Abnormal request frequency,FrequentGeneration
3891,Citizen,1,1517132938,Saudi,Michael W.,559979600,Makkah,21.3891,39.8579,5/23/2024,11/28/2026,TKN-01542270,12/23/2024 13:39,12/23/2024 13:54,12/23/2024 13:47,15,1,DEV-69867589,Active,فعال,Low,None,None
932,Resident,2,2942509028,Sudanese,Michael Y.,579619091,Jazan,16.8895,42.57,1/12/2025,8/20/2026,TKN-60598678,8/5/2025 6:53,8/5/2025 7:08,8/5/2025 7:14,15,0,DEV-85622586,Expired,منتهي,Medium,Token Expired,None
3320,Resident,2,2079486463,Bangladeshi,Micheal S.,550069088,Al Baha,20.0129,41.4677,4/29/2025,3/29/2028,TKN-17528207,12/2/2025 1:43,12/2/2025 1:58,12/2/2025 1:45,15,1,DEV-41383890,Active,فعال,Low,None,None
82,Citizen,1,1747704681,Saudi,Micheal V.,561536717,Tabuk,28.3833,36.5667,11/16/2024,6/28/2026,TKN-40758181,5/14/2025 18:59,5/14/2025 19:14,5/14/2025 19:01,15,1,DEV-46886239,Active,فعال,Low,None,None
3412,Citizen,1,1451354463,Saudi,Michele B.,557300592,Makkah,21.3891,39.8579,12/4/2024,10/10/2027,TKN-87535898,1/20/2025 1:11,1/20/2025 1:26,1/20/2025 1:11,15,1,DEV-93064739,Active,فعال,Low,None,None
3111,Citizen,1,1538813085,Saudi,Michele C.,540595207,Hail,27.5114,41.7208,7/1/2024,2/8/2025,TKN-76571254,11/29/2024 20:01,11/29/2024 20:16,11/29/2024 20:34,15,0,DEV-76004259,Expired,منتهي,Medium,Token Expired,None
3712,Citizen,1,1575375964,Saudi,Michele D.,565515657,Madinah,24.5247,39.5692,6/21/2024,4/22/2026,TKN-73645671,7/16/2024 20:09,7/16/2024 20:24,7/16/2024 20:19,15,1,DEV-42910374,Active,فعال,Low,None,None
1829,Resident,2,2064711124,Sudanese,Michele G.,511762024,Makkah,21.3891,39.8579,10/12/2025,8/2/2027,TKN-39330459,12/3/2025 10:56,12/3/2025 11:11,12/3/2025 11:08,15,1,DEV-88888888,Suspicious,مشبوه,High,Multiple IDs from single device,DeviceHopping
2508,Citizen,1,1086573049,Saudi,Michele M.,588058777,Abha,18.2465,42.5117,7/21/2024,6/22/2026,TKN-01923315,11/25/2025 6:27,11/25/2025 6:42,11/25/2025 7:04,15,0,DEV-56869690,Expired,منتهي,Medium,Token Expired,None
2855,Citizen,1,1754667201,Saudi,Michele M.,576753409,Madinah,24.5247,39.5692,3/24/2024,10/6/2026,TKN-43968483,1/18/2025 6:46,1/18/2025 7:01,1/18/2025 6:46,15,1,DEV-47414124,Active,فعال,Low,None,None
3073,Citizen,1,1628745204,Saudi,Michele M.,541668937,Jazan,16.8895,42.57,8/30/2024,4/23/2027,TKN-63036338,6/9/2025 10:14,6/9/2025 10:29,6/9/2025 10:38,15,0,DEV-91649156,Expired,منتهي,Medium,Token Expired,None
2303,Resident,2,2121158422,Bangladeshi,Michele P.,567164749,Hail,27.5114,41.7208,7/12/2025,6/29/2026,TKN-44205405,9/1/2025 22:03,9/1/2025 22:18,9/1/2025 23:47,15,0,DEV-45657817,Expired,منتهي,Medium,Token Expired,None
232,Citizen,1,1906758176,Saudi,Michele T.,524208709,Makkah,21.3891,39.8579,1/31/2025,10/19/2026,TKN-93084887,4/17/2025 21:56,4/17/2025 22:11,4/17/2025 22:03,15,1,DEV-41108099,Active,فعال,Low,None,None
1387,Resident,2,2486102339,Syrian,Michele W.,543007935,Abha,18.2465,42.5117,8/24/2025,2/4/2027,TKN-80041724,8/26/2025 12:41,8/26/2025 12:56,8/26/2025 12:46,15,1,DEV-84232423,Active,فعال,Low,None,None
1587,Resident,2,2514857449,Syrian,Michelle B.,522690720,Hail,27.5114,41.7208,1/25/2025,1/25/2026,TKN-80425542,8/29/2025 13:35,8/29/2025 13:50,8/29/2025 13:45,15,1,DEV-54875311,Active,فعال,Low,None,None
639,Resident,2,2242950952,Yemeni,Michelle B.,551888314,Dammam,26.4207,50.0888,6/21/2024,4/2/2025,TKN-74645205,7/24/2024 0:09,7/24/2024 0:24,7/24/2024 0:22,15,1,DEV-26978930,Active,فعال,Low,None,None
2047,Citizen,1,1933886059,Saudi,Michelle C.,525255803,Riyadh,24.7136,46.6753,1/25/2024,1/15/2027,TKN-35872729,5/18/2025 18:59,5/18/2025 19:14,5/18/2025 19:07,15,1,DEV-59284898,Active,فعال,Low,None,None
2383,Citizen,1,1927437388,Saudi,Michelle C.,594045854,Madinah,24.5247,39.5692,4/9/2024,5/3/2025,TKN-30732166,4/12/2024 22:47,4/12/2024 23:02,4/13/2024 0:26,15,0,DEV-52258987,Expired,منتهي,Medium,Token Expired,None
786,Resident,2,2982483402,Yemeni,Michelle C.,556637316,Madinah,24.5247,39.5692,6/21/2025,8/6/2026,TKN-43191009,9/4/2025 22:03,9/4/2025 22:18,9/4/2025 22:13,15,1,DEV-57692778,Active,فعال,Low,None,None
900,Resident,2,2661662253,Bangladeshi,Michelle D.,593642093,Dammam,26.4207,50.0888,7/4/2025,3/27/2027,TKN-15709085,10/15/2025 2:17,10/15/2025 2:32,10/15/2025 2:18,15,1,DEV-26033591,Active,فعال,Low,None,None
828,Citizen,1,1672678518,Saudi,Michelle G.,526966692,Dammam,26.4207,50.0888,7/14/2025,7/3/2027,TKN-67753726,8/10/2025 8:47,8/10/2025 9:02,8/10/2025 8:55,15,1,DEV-99999999,Suspicious,مشبوه,High,Multiple IDs from single device,DeviceHopping
2553,Citizen,1,1752297344,Saudi,Michelle G.,573565178,Al Baha,20.0129,41.4677,2/23/2024,9/30/2026,TKN-76452658,6/7/2025 11:07,6/7/2025 11:22,6/7/2025 11:12,15,1,DEV-96584029,Active,فعال,Low,None,None
2588,Citizen,1,1698111347,Saudi,Michelle G.,555833023,Madinah,24.5247,39.5692,6/15/2025,4/16/2028,TKN-06319106,7/11/2025 13:58,7/11/2025 14:13,7/11/2025 13:58,15,1,DEV-23242043,Active,فعال,Low,None,None
1713,Citizen,1,1648726462,Saudi,Michelle H.,533297540,Jazan,16.8895,42.57,3/28/2024,3/7/2025,TKN-04293717,4/22/2024 15:54,4/22/2024 16:09,4/22/2024 16:01,15,1,DEV-47498474,Active,فعال,Low,None,None
2088,Resident,2,2094663182,Pakistani,Michelle J.,522154988,Dammam,26.4207,50.0888,5/19/2024,12/2/2026,TKN-25696192,8/18/2025 0:53,8/18/2025 1:08,8/18/2025 1:02,15,1,DEV-56322451,Active,فعال,Low,None,None
239,Citizen,1,1472191734,Saudi,Michelle J.,519165226,Tabuk,28.3833,36.5667,9/15/2025,6/9/2027,TKN-57991366,10/25/2025 2:44,10/25/2025 2:59,10/25/2025 2:57,15,1,DEV-92929842,Active,فعال,Low,None,None
1016,Citizen,1,1483232960,Saudi,Michelle J.,561635535,Abha,18.2465,42.5117,3/21/2024,5/6/2025,TKN-34813104,10/7/2024 2:26,10/7/2024 2:41,10/7/2024 2:34,15,1,DEV-47161982,Active,فعال,Low,None,None
2443,Citizen,1,1302409870,Saudi,Michelle J.,545792181,Jeddah,21.4858,39.1925,5/9/2024,2/8/2026,TKN-81940146,7/5/2025 15:17,7/5/2025 15:32,7/5/2025 15:43,15,0,DEV-01370209,Expired,منتهي,Medium,Token Expired,None
3435,Citizen,1,1945877992,Saudi,Michelle J.,546190360,Al Baha,20.0129,41.4677,5/7/2024,7/31/2025,TKN-88063958,11/16/2024 6:48,11/16/2024 7:03,11/16/2024 6:49,15,1,DEV-75790155,Active,فعال,Low,None,None
1132,Resident,2,2616035302,Indian,Michelle K.,585864089,Tabuk,28.3833,36.5667,5/25/2025,11/2/2026,TKN-62969143,11/27/2025 12:56,11/27/2025 13:11,11/27/2025 13:08,15,1,DEV-34467177,Suspicious,مشبوه,High,Abnormal request frequency,FrequentGeneration
2248,Citizen,1,1291067723,Saudi,Michelle M.,541269891,Makkah,21.3891,39.8579,9/20/2024,5/18/2027,TKN-27126334,7/30/2025 3:45,7/30/2025 4:00,7/30/2025 3:52,15,1,DEV-88084820,Active,فعال,Low,None,None
2831,Citizen,1,1748016381,Saudi,Michelle M.,563698183,Hail,27.5114,41.7208,7/30/2025,12/21/2027,TKN-14366594,9/24/2025 22:26,9/24/2025 22:41,9/24/2025 22:29,15,1,DEV-64540300,Active,فعال,Low,None,None
2866,Citizen,1,1744840024,Saudi,Michelle M.,522882933,Jeddah,21.4858,39.1925,11/3/2024,6/5/2027,TKN-20670393,8/16/2025 21:12,8/16/2025 21:27,8/16/2025 21:19,15,1,DEV-72997665,Active,فعال,Low,None,None
3306,Citizen,1,1947113193,Saudi,Michelle M.,551740604,Riyadh,24.7136,46.6753,9/4/2024,1/5/2027,TKN-18074922,7/5/2025 9:12,7/5/2025 9:27,7/5/2025 9:20,15,1,DEV-34814157,Active,فعال,Low,None,None
2330,Resident,2,2874641190,Syrian,Michelle M.,592331842,Hail,27.5114,41.7208,4/21/2024,1/10/2025,TKN-86910407,11/11/2024 22:49,11/11/2024 23:04,11/11/2024 23:03,15,1,DEV-67287747,Active,فعال,Low,None,None
499,Resident,2,2150337960,Pakistani,Michelle N.,589131271,Al Baha,20.0129,41.4677,12/14/2023,6/5/2025,TKN-18401184,2/17/2025 6:30,2/17/2025 6:45,2/17/2025 7:26,15,0,DEV-75102932,Expired,منتهي,Medium,Token Expired,None
2255,Resident,2,2017336060,Egyptian,Michelle R.,561006646,Al Baha,20.0129,41.4677,2/13/2024,9/24/2025,TKN-50460262,3/1/2024 13:31,3/1/2024 13:46,3/1/2024 13:59,15,0,DEV-66086236,Expired,منتهي,Medium,Token Expired,None
952,Citizen,1,1603633171,Saudi,Michelle R.,533812810,Tabuk,28.3833,36.5667,8/19/2024,3/24/2027,TKN-55610399,12/2/2024 13:15,12/2/2024 13:30,12/2/2024 13:27,15,1,DEV-29462093,Active,فعال,Low,None,None
1595,Citizen,1,1454247901,Saudi,Michelle R.,598336655,Riyadh,24.7136,46.6753,3/15/2025,5/23/2026,TKN-19701501,5/14/2025 14:15,5/14/2025 14:30,5/14/2025 14:23,15,1,DEV-32671485,Active,فعال,Low,None,None
1851,Citizen,1,1879315574,Saudi,Michelle R.,512334156,Hail,27.5114,41.7208,11/10/2024,4/5/2027,TKN-36139123,11/10/2025 18:35,11/10/2025 18:50,11/10/2025 20:37,15,0,DEV-07181292,Expired,منتهي,Medium,Token Expired,None
1997,Citizen,1,1546210500,Saudi,Michelle R.,532662988,Riyadh,24.7136,46.6753,3/7/2025,5/8/2027,TKN-83933011,3/22/2025 12:45,3/22/2025 13:00,3/22/2025 14:55,15,0,DEV-32143031,Expired,منتهي,Medium,Token Expired,None
3646,Resident,2,2430509514,Sudanese,Michelle R.,538049598,Abha,18.2465,42.5117,5/18/2025,7/19/2026,TKN-98441851,7/22/2025 5:16,7/22/2025 5:31,7/22/2025 5:26,15,1,DEV-77777777,Suspicious,مشبوه,High,Multiple IDs from single device,DeviceHopping
58,Resident,2,2684095277,Syrian,Michelle R.,531687165,Tabuk,28.3833,36.5667,10/13/2024,10/27/2026,TKN-49651370,7/25/2025 1:19,7/25/2025 1:34,7/25/2025 1:30,15,1,DEV-16048175,Suspicious,مشبوه,High,Abnormal request frequency,FrequentGeneration
136,Citizen,1,1849595796,Saudi,Michelle S.,593893865,Hail,27.5114,41.7208,10/26/2024,3/2/2027,TKN-44472126,8/23/2025 21:34,8/23/2025 21:49,8/23/2025 21:37,15,1,DEV-88888888,Suspicious,مشبوه,High,Multiple IDs from single device,DeviceHopping
3587,Citizen,1,1183311841,Saudi,Michelle T.,522937099,Makkah,21.3891,39.8579,7/8/2024,7/5/2026,TKN-65738537,10/23/2025 20:31,10/23/2025 20:46,10/23/2025 20:44,15,1,DEV-28840969,Active,فعال,Low,None,None
166,Resident,2,2038546365,Pakistani,Miguel C.,541510328,Madinah,24.5247,39.5692,8/10/2025,9/26/2026,TKN-32060385,10/8/2025 15:05,10/8/2025 15:20,10/8/2025 15:18,15,1,DEV-93759738,Suspicious,مشبوه,High,Impossible travel speed detected,ImpossibleTravel
3429,Resident,2,2916251141,Yemeni,Miguel S.,592420626,Madinah,24.5247,39.5692,3/18/2025,3/5/2027,TKN-34001522,7/18/2025 7:01,7/18/2025 7:16,7/18/2025 7:04,15,1,DEV-69775561,Active,فعال,Low,None,None
1411,Citizen,1,1134031298,Saudi,Mike C.,521480272,Riyadh,24.7136,46.6753,2/20/2025,9/22/2025,TKN-75808038,5/14/2025 20:09,5/14/2025 20:24,5/14/2025 20:11,15,1,DEV-50011546,Active,فعال,Low,None,None
423,Citizen,1,1830598266,Saudi,Mike F.,553805532,Riyadh,24.7136,46.6753,3/11/2025,6/18/2027,TKN-62282772,10/14/2025 6:02,10/14/2025 6:17,10/14/2025 6:14,15,1,DEV-86497677,Active,فعال,Low,None,None
2672,Citizen,1,1582192772,Saudi,Mike K.,577893186,Abha,18.2465,42.5117,4/10/2025,12/3/2026,TKN-09521858,4/10/2025 15:58,4/10/2025 16:13,4/10/2025 16:10,15,1,DEV-38916677,Suspicious,مشبوه,High,Impossible travel speed detected,ImpossibleTravel
884,Citizen,1,1955227944,Saudi,Mike W.,588135616,Makkah,21.3891,39.8579,8/7/2024,9/29/2025,TKN-36998795,12/17/2024 9:05,12/17/2024 9:20,12/17/2024 9:08,15,1,DEV-96080706,Active,فعال,Low,None,None
3108,Citizen,1,1109746806,Saudi,Mindy S.,561799347,Dammam,26.4207,50.0888,10/4/2024,9/12/2025,TKN-26888107,7/16/2025 2:46,7/16/2025 3:01,7/16/2025 3:47,15,0,DEV-54934781,Expired,منتهي,Medium,Token Expired,None
2862,Citizen,1,1257850925,Saudi,Miranda H.,570571378,Madinah,24.5247,39.5692,5/9/2024,10/14/2025,TKN-74968757,12/19/2024 1:49,12/19/2024 2:04,12/19/2024 1:49,15,1,DEV-13503346,Active,فعال,Low,None,None
437,Citizen,1,1462370643,Saudi,Mitchell L.,597380687,Hail,27.5114,41.7208,12/17/2023,10/31/2024,TKN-75047930,3/12/2024 13:45,3/12/2024 14:00,3/12/2024 13:49,15,1,DEV-04531943,Active,فعال,Low,None,None
3894,Resident,2,2956012726,Filipino,Mitchell W.,526168609,Tabuk,28.3833,36.5667,4/1/2025,1/4/2028,TKN-62724470,5/13/2025 6:28,5/13/2025 6:43,5/13/2025 6:29,15,1,DEV-99999999,Suspicious,مشبوه,High,Multiple IDs from single device,DeviceHopping
992,Resident,2,2505244785,Sudanese,Molly B.,540037183,Dammam,26.4207,50.0888,2/7/2024,1/3/2027,TKN-91776334,5/4/2024 9:04,5/4/2024 9:19,5/4/2024 9:53,15,0,DEV-23274897,Expired,منتهي,Medium,Token Expired,None
1847,Citizen,1,1327839350,Saudi,Molly H.,542026965,Dammam,26.4207,50.0888,3/5/2025,7/20/2026,TKN-66033273,8/20/2025 14:28,8/20/2025 14:43,8/20/2025 14:40,15,1,DEV-99999999,Suspicious,مشبوه,High,Multiple IDs from single device,DeviceHopping
3800,Resident,2,2966013625,Egyptian,Monica D.,534435837,Madinah,24.5247,39.5692,6/27/2025,7/7/2027,TKN-44313281,10/24/2025 20:11,10/24/2025 20:26,10/24/2025 20:24,15,1,DEV-25867456,Active,فعال,Low,None,None
353,Resident,2,2039019611,Filipino,Monica H.,576489301,Dammam,26.4207,50.0888,1/16/2025,8/20/2027,TKN-87749242,9/24/2025 5:41,9/24/2025 5:56,9/24/2025 7:55,15,0,DEV-56955798,Expired,منتهي,Medium,Token Expired,None
2470,Citizen,1,1535944154,Saudi,Monica H.,568096981,Al Baha,20.0129,41.4677,5/8/2024,3/26/2027,TKN-37008894,6/27/2024 19:47,6/27/2024 20:02,6/27/2024 19:54,15,1,DEV-16885926,Active,فعال,Low,None,None
2035,Resident,2,2543950633,Sudanese,Monica L.,561325978,Riyadh,24.7136,46.6753,7/3/2024,5/22/2026,TKN-20213116,8/31/2024 10:14,8/31/2024 10:29,8/31/2024 10:21,15,1,DEV-83252762,Suspicious,مشبوه,High,Impossible travel speed detected,ImpossibleTravel
74,Citizen,1,1438508549,Saudi,Monica R.,553779528,Al Baha,20.0129,41.4677,5/30/2024,11/9/2026,TKN-23124329,2/13/2025 1:44,2/13/2025 1:59,2/13/2025 1:50,15,1,DEV-21818835,Active,فعال,Low,None,None
1657,Citizen,1,1368183891,Saudi,Monica S.,550463479,Tabuk,28.3833,36.5667,2/6/2024,9/22/2026,TKN-58771555,10/3/2024 3:22,10/3/2024 3:37,10/3/2024 3:22,15,1,DEV-33064098,Active,فعال,Low,None,None
3548,Resident,2,2449897021,Sudanese,Monica T.,582614177,Madinah,24.5247,39.5692,9/29/2024,3/21/2026,TKN-15008585,8/24/2025 22:13,8/24/2025 22:28,8/24/2025 22:14,15,1,DEV-77777777,Suspicious,مشبوه,High,Multiple IDs from single device,DeviceHopping
